Person ID;Date Source Text;Date Start;Start Uncertain;Date End;End Uncertain;Note Ref;Praenomen;Nomen;RE;Filiation;Cognomen;Other Names;Original Name Text;Review Later;
1825;103;103;0;103;0;320;L.;Iulius;142;;Caesar;;L. Iulius L.f.Sex.n. Caesar (142);
1833;113-112;113;0;112;0;295;L.;Manlius;78;;Torquatus;;L. Manlius Torquatus (78);
1834;116-115;116;0;115;0;286;M.;Sergius;42;;Silus;;M. Sergius Silus (42);
1854;43-42;43;0;42;0;502;L.;Sestius;2;;;;L. Sestius (2);
1878;109-108;109;0;108;0;305;Q.;Lutatius;14;;Cerco;;Q. Lutatius Cerco (14);
1882;106;106;0;106;0;311;L.;Cornelius;338;;Scipio;Asiaticus (Asiagenus);L. Cornelius L.f.L.n. Scipio Asiaticus (Asiagenus) (338);
1889;81;81;0;81;0;374;Q.;Caecilius;98;;Metellus;Pius;Q. Caecilius Q.f.L.n. Metellus Pius (98);
1896;90;90;0;90;0;340;L.;Calpurnius;98;;Piso;Frugi;L. Calpurnius Piso Frugi (98);
1898;109-108;109;0;108;0;304;L.;Memmius;14;;;;L. Memmius L.f. Gal. (14);
1901;103;103;0;103;0;319;Q.;Minucius;66;;Thermus;;Q. Minucius M.f. Thermus (66);
