person_id,era_from,era_to,                                               
5191,-75,-1,
5192,-125,-25,
5193,-125,-25,
5194,-125,-25,
5195,-100,-1,
5196,-125,-25,
5197,-125,-25,
5198,-100,-1,
5199,-125,-25,
5200,-100,-1,
5201,-100,-1,
5202,-125,-25,
5203,-125,-25,
5204,-100,-1,
5205,-125,-25,
5206,-275,-168,
5207,-125,-25,
5208,-125,-25,
5209,-125,-25,
5210,-125,-25,
5211,-125,-25,
5212,-200,-100,
5213,-125,-25,
5214,-125,-25,
5215,-125,-25,
5216,-125,-25,
5217,-125,-25,
5218,-125,-25,
5219,-125,-25,
5220,-125,-25,
5221,-125,-25,
5222,-125,-25,
5223,-100,-1,
5224,-125,-25,
5225,-125,-25,
5226,-125,-25,
5227,-75,25,
5228,-125,-25,
5229,-125,-25,
5230,-125,-25,
5231,-125,-25,
5232,-125,-25,
5233,-125,-25,
5234,-125,-25,
5235,-125,-25,
5236,-125,-25,
5237,-125,-25,
5238,-125,-25,
5239,-125,-25,
5240,-125,-25,
5241,-125,-25,
5242,-125,-25,
5243,-175,-76,
5244,-125,-25,
5245,-125,-25,
5246,-125,-25,
5247,-100,-1,
5248,-125,-25,
5249,-125,-25,
5250,-125,-25,
5251,-125,-25,
5252,-125,-25,
5253,-125,-25,
5254,-125,-25,
5255,-125,-25,
5256,-125,-25,
5257,-125,-25,
5258,-100,-1,
5259,-125,-25,
5260,-125,-25,
5261,-125,-25,
5262,-175,-50,
5263,-125,-25,
5264,-125,-25,
5265,-125,-25,
5266,-125,-25,
5267,-125,-25,
5268,-125,-25,
5269,-125,-25,
5270,-125,-25,
5271,-125,-25,
5272,-125,-25,
5273,-125,-25,
5274,-125,-25,
5275,-125,-25,
5276,-125,-25,
5277,-125,-25,
5278,-125,-25,
5279,-125,-25,
5280,-125,-25,
5281,-100,-1,
5282,-125,-25,
5283,-125,-25,
5284,-125,-25,
5285,-125,-25,
5286,-125,-25,
5287,-125,-25,
5288,-270,-201,
5289,-125,-25,
5290,-125,-25,
5291,-125,-25,
5292,-125,-25,
5293,-125,-25,
5294,-125,-25,
5295,-125,-25,
5296,-125,-25,
5297,-125,-25,
5298,-125,-25,
5299,-125,-25,
5300,-125,-25,
5301,-125,-25,
5302,-125,-25,
5303,-100,-1,
5304,-125,-25,
5305,-125,-25,
5306,-150,-25,
5307,-125,-25,
5308,-125,-25,
5309,-125,-25,
5310,-125,-25,
5311,-150,-25,
5312,-125,-25,
5313,-125,-25,
5314,-125,-25,
5315,-125,-25,
5316,-125,-25,
5317,-125,-25,
5318,-125,-25,
5319,-125,-25,
5320,-125,-25,
5321,-125,-25,
5322,-200,-75,
5323,-125,-25,
5324,-125,-25,
5325,-125,-25,
5326,-125,-25,
5327,-100,-1,
5328,-125,-25,
5329,-75,25,
5330,-125,-25,
5331,-125,-25,
5332,-125,-25,
5333,-125,-25,
5334,-125,-25,
5335,-125,-25,
5336,-125,-25,
5337,-125,-25,
5338,-125,-25,
5339,-125,-25,
5340,-125,-25,
5341,-125,-25,
5342,-125,-25,
5343,-125,-25,
5344,-125,-25,
5345,-125,-25,
5346,-125,-25,
5347,-125,-25,
5348,-125,-25,
5349,-125,-25,
5350,-125,-25,
5351,-125,-25,
5352,-125,-25,
5353,-125,-25,
5354,-150,-90,
5355,-125,-25,
5356,-125,-25,
5357,-125,-25,
5358,-125,-25,
5359,-125,-25,
5360,-125,-25,
5361,-125,-25,
5362,-125,-25,
5363,-125,-25,
5364,-125,-25,
5365,-125,-25,
5366,-125,-25,
5367,-125,-25,
5368,-125,-25,
5369,-125,-25,
5370,-125,-25,
5371,-125,-25,
5372,-125,-25,
5373,-125,-25,
5374,-125,-25,
5375,-125,-25,
5376,-125,-25,
5377,-125,-25,
5378,-125,-25,
5379,-125,-25,
5380,-125,-25,
5381,-125,-25,
5382,-125,-25,
5383,-125,-25,
5384,-150,-50,
5385,-125,-25,
5386,-125,-25,
5387,-125,-25,
5388,-125,-25,
5389,-125,-25,
5390,-125,-25,
5391,-125,-25,
5392,-125,-25,
5393,-125,-25,
5394,-275,-175,
5395,-125,-25,
5396,-125,-25,
5397,-125,-25,
5398,-100,-1,
5399,-125,-25,
5400,-125,-25,
5401,-100,-1,
5402,-125,-25,
5403,-125,-25,
5404,-125,-25,
5405,-125,-25,
5406,-125,-25,
5407,-125,-25,
5408,-125,-25,
5409,-125,-25,
5410,-125,-25,
5411,-125,-25,
5412,-125,-25,
5413,-125,-25,
5414,-125,-25,
5415,-150,-56,
5416,-125,-25,
5417,-125,-25,
5418,-125,-25,
5419,-125,-25,
5420,-125,-25,
5421,-125,-25,
5422,-125,-25,
5423,-125,-25,
5424,-125,-25,
5425,-125,-25,
5426,-125,-25,
5427,-125,-25,
5428,-125,-25,
5429,-125,-25,
5430,-125,-25,
5431,-125,-25,
5432,-125,-25,
5433,-125,-25,
5434,-125,-45,
5435,-100,-1,
5436,-125,-25,
5437,-125,-25,
5438,-125,-25,
5439,-75,25,
5440,-125,-25,
5441,-125,-25,
5442,-110,-24,
5443,-75,25,
5444,-125,-25,
5445,-125,-25,
5446,-125,-25,
5447,-125,-25,
5448,-125,-25,
5449,-125,-25,
5450,-125,-25,
5451,-125,-25,
5452,-125,-25,
5453,-125,-25,
5454,-125,-25,
5455,-125,-25,
5456,-125,-25,
5457,-125,-25,
5458,-125,-25,
5459,-125,-25,
5460,-125,-25,
5461,-125,-25,
5462,-125,-25,
5463,-125,-25,
5464,-100,-1,
5465,-100,-1,
5466,-125,-25,
5467,-125,-25,
5468,-125,-25,
5469,-125,-25,
5470,-125,-25,
5471,-125,-25,
5472,-125,-25,
5473,-125,-25,
5474,-125,-25,
5475,-125,-25,
5476,-125,-25,
5477,-125,-25,
5478,-125,-25,
5479,-125,-25,
5480,-125,-25,
5481,-125,-25,
5482,-125,-25,
5483,-125,-25,
5484,-125,-25,
5485,-125,-25,
5486,-125,-25,
5487,-125,-25,
5488,-125,-25,
5489,-125,-25,
5490,-125,-25,
5491,-125,-25,
5492,-125,-25,
5493,-94,-51,
5494,-254,-184,
5495,-100,-1,
5496,-125,-25,
5497,-125,-25,
5498,-125,-25,
5499,-125,-25,
5500,-125,-25,
5501,-125,-25,
5502,-125,-25,
5503,-125,-25,
5504,-125,-25,
5505,-125,-25,
5506,-125,-25,
5507,-125,-25,
5508,-125,-25,
5509,-125,-25,
5510,-125,-25,
5511,-125,-25,
5512,-125,-25,
5513,-125,-25,
5514,-125,-25,
5515,-125,-25,
5516,-125,-25,
5517,-125,-25,
5518,-125,-25,
5519,-125,-25,
5520,-125,-25,
5521,-75,50,
5522,-125,-1,
5523,-125,-25,
5524,-125,-25,
5525,-125,-25,
5526,-125,-25,
5527,-125,-25,
5528,-100,-1,
5529,-125,-25,
5530,-125,-25,
5531,-125,-25,
5532,-125,-25,
5533,-125,-25,
5534,-125,-25,
5535,-125,-25,
5536,-125,-25,
5537,-125,-25,
5538,-125,-25,
5539,-125,-25,
5540,-125,-25,
5541,-125,-25,
5542,-125,-25,
5543,-125,-25,
5544,-150,-25,
5545,-125,-25,
5546,-125,-25,
5547,-125,-25,
5548,-125,-25,
5549,-125,-25,
5550,-125,-25,
5551,-125,-25,
5552,-125,-25,
5553,-125,-25,
5554,-125,-25,
5555,-125,-25,
5556,-125,-25,
5557,-125,-25,
5558,-125,-25,
5559,-125,-25,
5560,-125,-25,
5561,-125,-25,
5562,-125,-25,
5563,-125,-25,
5564,-125,-25,
5565,-125,-25,
5566,-125,-25,
5567,-125,-25,
5568,-125,-25,
5569,-100,25,
5570,-125,-25,
5571,-125,-25,
5572,-125,-25,
5573,-125,-25,
5574,-125,-25,
5575,-125,-25,
5576,-125,-25,
5577,-125,-25,
5578,-125,-25,
5579,-125,-25,
5580,-125,-25,
5581,-125,-25,
5582,-125,-25,
5583,-125,-25,
5584,-125,-25,
5585,-125,-25,
5586,-125,-25,
5587,-125,-25,
5588,-125,-25,
5589,-125,-25,
5590,-125,-25,
5591,-125,-25,
5592,-200,-101,
5593,-125,-25,
5594,-125,-25,
5595,-125,-25,
5596,-125,-25,
5597,-125,-25,
5598,-125,-25,
5599,-125,-25,
5600,-125,-25,
5601,-125,-25,
5602,-125,-25,
5603,-125,-25,
5604,-125,-25,
5605,-125,-25,
5606,-125,-25,
5607,-125,-25,
5608,-125,-25,
5609,-125,-25,
5610,-125,-25,
5611,-125,-25,
5612,-125,-25,
5613,-125,-25,
5614,-200,-101,
5615,-300,-101,
5616,-200,-1,
5617,-200,-45,
5618,-200,-101,
5619,-125,-1,
5620,-200,-101,
5621,-200,-1,
5622,-200,-1,
5623,-125,-1,
5624,-200,-1,
5625,-125,-1,
5626,-200,-1,
5627,-150,-50,
5628,-100,-1,
5629,-150,-50,
5630,-200,-1,
5631,-200,-1,
5632,-125,-25,
5633,-550,-450,
5634,-200,-91,
5635,-125,-25,
5636,-150,-50,
5637,-125,-25,
5638,-300,-101,
5639,-200,-1,
5640,-100,-1,
5641,-200,-101,
5642,-200,-101,
5643,-200,-101,
5644,-200,-1,
5645,-100,-1,
5646,-200,-101,
5647,-200,-1,
5648,-200,-101,
5649,-200,-51,
5650,-250,-125,
5651,-100,-1,
5652,-200,-101,
5653,-100,-1,
5654,-300,-201,
5655,-250,-150,
5656,-100,-1,
5657,-150,-50,
5658,-200,-1,
5659,-150,-25,
5660,-200,-1,
5661,-150,-25,
5662,-150,-25,
5663,-125,-25,
5664,-125,-25,
5665,-125,-25,
5666,-125,-25,
5667,-200,-1,
5668,-175,-50,
5669,-175,-50,
5670,-509,-31,
5671,-125,-25,
5672,-200,-1,
5673,-125,-25,
5674,-200,-1,
5675,-125,-25,
5676,-150,-25,
5677,-509,-45,
5678,-200,-51,
5679,-200,-1,
5680,-200,-101,
